mean_load,std_load,mad_from_rmax,max_load,pct_days_above
11.040740740740741,5.22310845213796,3.8851851851851853,23,0.6
11.048148148148147,4.95495474081719,3.5814814814814815,25,0.5407407407407407
11.02962962962963,5.1294625916772425,3.6592592592592594,25,0.5148148148148148
10.985185185185186,4.898198113706508,3.525925925925926,24,0.5407407407407407
10.985185185185186,4.9027496801841215,3.6148148148148147,22,0.5814814814814815
10.996296296296297,4.861271077795168,3.574074074074074,21,0.5555555555555556
10.985185185185186,5.087319588697885,3.725925925925926,24,0.5962962962962963
10.951851851851853,5.08236036625392,3.7222222222222223,20,0.5333333333333333
10.992592592592592,5.041089597650833,3.5925925925925926,25,0.5740740740740741
11.02962962962963,5.018835512296709,3.674074074074074,21,0.5888888888888889
11.022222222222222,4.954014055936745,3.6222222222222222,24,0.5962962962962963
10.988888888888889,4.862024402316761,3.5296296296296297,22,0.5777777777777777
11.0,4.996653154955761,3.5555555555555554,23,0.5370370370370371
11.025925925925925,5.106602810298705,3.7222222222222223,22,0.5851851851851851
10.996296296296297,5.034083200199316,3.6703703703703705,22,0.5666666666666667
11.014814814814814,4.977249632688661,3.725925925925926,23,0.6259259259259259
11.051851851851852,5.404553385932144,3.925925925925926,25,0.5333333333333333
11.025925925925925,5.052445584916742,3.6555555555555554,23,0.562962962962963
10.97037037037037,4.957725735857246,3.6,23,0.5851851851851851
10.962962962962964,5.064502026783315,3.674074074074074,23,0.5407407407407407
11.018518518518519,4.8810792454156635,3.5444444444444443,20,0.5777777777777777
11.08148148148148,4.9967303091305295,3.7037037037037037,24,0.5703703703703704
11.037037037037036,5.14172003015641,3.6814814814814816,24,0.5777777777777777
11.02962962962963,5.0952864590947256,3.651851851851852,24,0.5407407407407407
11.040740740740741,5.2102814613523964,3.662962962962963,23,0.5407407407407407
11.107407407407408,5.00998452356282,3.751851851851852,23,0.6111111111111112
10.962962962962964,5.126514511782382,3.688888888888889,22,0.5555555555555556
11.025925925925925,4.94686206668028,3.751851851851852,20,0.5814814814814815
11.0,5.029282284521099,3.651851851851852,25,0.5555555555555556
10.977777777777778,5.120796096720543,3.6592592592592594,21,0.5740740740740741
11.007407407407408,5.207224458579321,3.6296296296296298,24,0.4925925925925926
10.996296296296297,4.898598652621562,3.596296296296296,24,0.5814814814814815
11.037037037037036,4.983105147708735,3.748148148148148,22,0.6037037037037037
11.02962962962963,4.939696935063044,3.6074074074074076,21,0.5814814814814815
11.02962962962963,5.0047423469115895,3.637037037037037,21,0.5777777777777777
11.022222222222222,5.031450036238294,3.674074074074074,23,0.562962962962963
10.988888888888889,4.934879525942231,3.6555555555555554,24,0.6222222222222222
11.011111111111111,5.209715925535973,3.6925925925925926,24,0.5592592592592592
11.018518518518519,5.019999928689482,3.7074074074074073,22,0.5851851851851851
11.055555555555555,5.025646739962397,3.7,23,0.5814814814814815
11.011111111111111,4.906170406184739,3.6333333333333333,22,0.5851851851851851
11.059259259259258,5.073090994390646,3.785185185185185,21,0.5703703703703704
10.985185185185186,4.93675266924036,3.6592592592592594,22,0.5925925925925926
11.02962962962963,5.060879540262928,3.748148148148148,20,0.5666666666666667
11.022222222222222,5.133846672863427,3.7037037037037037,23,0.5333333333333333
10.966666666666667,4.978279961539395,3.574074074074074,21,0.562962962962963
11.0,5.124472953224276,3.6592592592592594,25,0.5592592592592592
11.040740740740741,4.956521689244872,3.714814814814815,22,0.6037037037037037
11.0,5.0307603983765325,3.637037037037037,22,0.5555555555555556
11.02962962962963,5.226385361943298,3.7925925925925927,24,0.5703703703703704
10.988888888888889,5.00815938952424,3.6333333333333333,22,0.5703703703703704
11.025925925925925,4.993980956486433,3.7,22,0.5777777777777777
10.992592592592592,5.211506138100024,3.859259259259259,21,0.5703703703703704
11.011111111111111,5.05323580187911,3.6481481481481484,25,0.5666666666666667
11.025925925925925,4.92426603461092,3.6185185185185187,23,0.5962962962962963
11.018518518518519,5.080360687151228,3.7222222222222223,22,0.5740740740740741
11.018518518518519,5.03626528861185,3.751851851851852,23,0.5851851851851851
11.02962962962963,4.981662642892898,3.6148148148148147,25,0.6
11.02962962962963,5.174200713363094,3.785185185185185,22,0.5074074074074074
10.977777777777778,4.999578668741181,3.6444444444444444,22,0.5555555555555556
10.981481481481481,4.848219466752413,3.574074074074074,20,0.5814814814814815
11.007407407407408,5.003339102580357,3.7111111111111112,21,0.5666666666666667
11.007407407407408,4.907313859226458,3.5407407407407407,24,0.5666666666666667
11.055555555555555,5.162117756055684,3.7,23,0.5370370370370371
11.037037037037036,5.023228434181436,3.674074074074074,22,0.5888888888888889
11.014814814814814,5.02112294373844,3.651851851851852,22,0.5703703703703704
11.014814814814814,5.047705776756569,3.674074074074074,24,0.5851851851851851
11.033333333333333,5.04430187564537,3.662962962962963,22,0.5666666666666667
11.0,5.35088499785064,3.696296296296296,31,0.5185185185185185
11.014814814814814,5.093162097504121,3.77037037037037,25,0.5814814814814815
11.003703703703703,5.146549822858843,3.811111111111111,23,0.5666666666666667
11.044444444444444,5.304647140830733,3.7925925925925927,25,0.5777777777777777
10.981481481481481,5.044378301029147,3.6481481481481484,23,0.5703703703703704
11.022222222222222,4.951011562243332,3.637037037037037,20,0.562962962962963
11.0,5.063903896854671,3.651851851851852,23,0.5777777777777777
10.988888888888889,4.8536065870759,3.5296296296296297,21,0.5592592592592592
11.062962962962963,4.887557082688792,3.611111111111111,22,0.6111111111111112
11.033333333333333,5.1572665016961,3.8555555555555556,22,0.5703703703703704
11.014814814814814,4.894401908295681,3.6444444444444444,21,0.5888888888888889
10.981481481481481,5.002938693065335,3.551851851851852,23,0.5333333333333333
11.051851851851852,5.130010135744414,3.8296296296296295,20,0.5851851851851851
10.988888888888889,5.01038574399153,3.596296296296296,24,0.5777777777777777
10.996296296296297,5.457846674358311,3.737037037037037,26,0.5296296296296297
11.014814814814814,5.088780844762826,3.637037037037037,26,0.5518518518518518
11.018518518518519,4.946143932851985,3.5814814814814815,21,0.5592592592592592
11.055555555555555,5.141914165826153,3.811111111111111,27,0.5814814814814815
11.014814814814814,4.957042506543152,3.6814814814814816,20,0.5703703703703704
11.022222222222222,5.105528262108836,3.637037037037037,25,0.5555555555555556
11.014814814814814,4.850915193895588,3.5925925925925926,19,0.6074074074074074
11.033333333333333,5.063426701634504,3.7074074074074073,21,0.5703703703703704
11.044444444444444,5.032779785246975,3.6814814814814816,21,0.6
10.962962962962964,5.076965120161543,3.651851851851852,21,0.5444444444444444
11.044444444444444,5.06370812989682,3.6666666666666665,23,0.5370370370370371
10.988888888888889,5.038501085107995,3.6259259259259258,21,0.5666666666666667
10.992592592592592,4.831735695731108,3.6074074074074076,19,0.5962962962962963
10.981481481481481,5.035527093864026,3.6481481481481484,23,0.5666666666666667
11.007407407407408,5.147629181504773,3.651851851851852,28,0.562962962962963
11.077777777777778,5.01720707072993,3.72962962962963,22,0.6
11.044444444444444,5.171938390606849,3.762962962962963,22,0.5185185185185185
11.003703703703703,4.925088000004966,3.6259259259259258,21,0.5666666666666667
11.044444444444444,5.1271805286611505,3.762962962962963,26,0.5814814814814815
11.055555555555555,5.064699122307696,3.6777777777777776,26,0.6
11.044444444444444,5.103926131701814,3.7777777777777777,21,0.5555555555555556
11.02962962962963,5.10912987119671,3.7111111111111112,21,0.5481481481481482
11.007407407407408,5.162772512834144,3.77037037037037,21,0.5370370370370371
11.033333333333333,4.982758376731927,3.611111111111111,24,0.5851851851851851
11.011111111111111,4.894031972383939,3.6333333333333333,21,0.5925925925925926
11.02962962962963,5.293526580091707,3.8074074074074074,27,0.5666666666666667
10.974074074074075,5.074470880365974,3.662962962962963,24,0.5851851851851851
10.962962962962964,5.096696805359399,3.6444444444444444,24,0.5444444444444444
11.051851851851852,5.003074918455706,3.7333333333333334,22,0.5888888888888889
11.007407407407408,5.001852885374956,3.6444444444444444,23,0.5518518518518518
10.959259259259259,4.80881774179462,3.537037037037037,22,0.5703703703703704
11.003703703703703,5.069405388203734,3.737037037037037,27,0.6
10.992592592592592,4.94955414055443,3.525925925925926,26,0.5740740740740741
11.048148148148147,5.1289592827098405,3.737037037037037,23,0.562962962962963
11.011111111111111,4.963422590975376,3.685185185185185,24,0.5962962962962963
10.974074074074075,5.121867441778137,3.6555555555555554,26,0.5555555555555556
11.0,5.060966597363418,3.7111111111111112,21,0.5555555555555556
11.085185185185185,5.0059595490246585,3.737037037037037,23,0.5814814814814815
11.022222222222222,5.050623527580353,3.7111111111111112,23,0.5703703703703704
10.988888888888889,5.014094138005702,3.7,28,0.5888888888888889
10.977777777777778,5.043257734338888,3.6148148148148147,24,0.5851851851851851
11.025925925925925,4.991002506190261,3.751851851851852,19,0.5851851851851851
11.040740740740741,5.168733514190222,3.662962962962963,24,0.5370370370370371
11.074074074074074,5.30010819785698,3.8444444444444446,23,0.5296296296296297
11.066666666666666,5.056116322599589,3.725925925925926,23,0.6
11.011111111111111,5.075257667993848,3.7,22,0.5666666666666667
11.025925925925925,4.9318095484316835,3.588888888888889,21,0.5777777777777777
11.044444444444444,5.144552345461369,3.740740740740741,25,0.5814814814814815
11.014814814814814,5.0055510972459665,3.6444444444444444,25,0.5703703703703704
11.07037037037037,5.174164790084991,3.6703703703703705,23,0.5592592592592592
11.025925925925925,5.050237772207456,3.7074074074074073,21,0.5740740740740741
11.044444444444444,5.0585665375793685,3.6814814814814816,27,0.5666666666666667
10.992592592592592,5.009279561904382,3.6814814814814816,22,0.5851851851851851
11.037037037037036,5.181332531463035,3.8740740740740742,21,0.562962962962963
10.977777777777778,5.017392303442285,3.585185185185185,27,0.5592592592592592
10.988888888888889,5.039976495293434,3.6777777777777776,24,0.6037037037037037
11.088888888888889,5.034404557056773,3.8222222222222224,20,0.6148148148148148
11.018518518518519,5.179638218268385,3.7666666666666666,26,0.5777777777777777
11.014814814814814,5.0660840118033565,3.7037037037037037,22,0.5592592592592592
11.003703703703703,4.937150080319578,3.566666666666667,23,0.5777777777777777
11.011111111111111,5.01631785849909,3.7,21,0.5814814814814815
11.022222222222222,4.922396531002584,3.6,20,0.5666666666666667
11.02962962962963,5.003256546539892,3.6296296296296298,24,0.5703703703703704
11.022222222222222,4.970495351537212,3.6148148148148147,23,0.5703703703703704
11.040740740740741,5.097033123412021,3.774074074074074,24,0.5925925925925926
11.037037037037036,5.10544196486609,3.7037037037037037,22,0.562962962962963
11.011111111111111,4.924321954973391,3.5814814814814815,21,0.5851851851851851
11.022222222222222,4.917863148055135,3.6,20,0.5814814814814815
11.074074074074074,5.12321000330721,3.7037037037037037,23,0.5407407407407407
10.966666666666667,4.8901311740717395,3.6333333333333333,22,0.5888888888888889
11.011111111111111,4.868137307289823,3.551851851851852,24,0.5740740740740741
10.996296296296297,5.086974508650411,3.6777777777777776,22,0.562962962962963
11.037037037037036,5.153275072836529,3.7333333333333334,21,0.5592592592592592
11.044444444444444,5.035733525886994,3.6592592592592594,24,0.5666666666666667
11.007407407407408,5.032232605980016,3.6444444444444444,24,0.5962962962962963
10.988888888888889,5.199716415868493,3.8925925925925924,23,0.5555555555555556
11.033333333333333,4.959576369965153,3.6333333333333333,21,0.5481481481481482
10.988888888888889,5.1939937669917295,3.848148148148148,23,0.5777777777777777
11.092592592592593,5.1457150706242,3.8185185185185184,22,0.5740740740740741
10.992592592592592,5.073432948015757,3.7037037037037037,26,0.6074074074074074
10.985185185185186,4.900474425382888,3.533333333333333,23,0.5851851851851851
11.025925925925925,5.1982333710950535,3.825925925925926,23,0.5740740740740741
11.018518518518519,5.149406219570751,3.7444444444444445,21,0.5555555555555556
11.062962962962963,5.111372853955653,3.6925925925925926,22,0.5666666666666667
11.003703703703703,5.175362098315935,3.6481481481481484,24,0.5518518518518518
10.996296296296297,4.871965282218116,3.5444444444444443,21,0.6037037037037037
11.037037037037036,4.995027129148348,3.7111111111111112,22,0.6
11.0,5.174285863840874,3.77037037037037,23,0.5666666666666667
11.018518518518519,4.985073410177653,3.759259259259259,22,0.5814814814814815
11.007407407407408,5.242798277058028,3.740740740740741,23,0.5444444444444444
10.985185185185186,4.9337396709088885,3.6296296296296298,22,0.5814814814814815
11.02962962962963,5.173482200407114,3.7777777777777777,26,0.5481481481481482
10.974074074074075,4.839743502419712,3.5592592592592593,22,0.5851851851851851
11.037037037037036,5.109081363396488,3.740740740740741,22,0.5740740740740741
11.018518518518519,5.13928936671434,3.6777777777777776,27,0.5444444444444444
11.011111111111111,5.014094138005702,3.72962962962963,20,0.562962962962963
11.033333333333333,5.0206636211785804,3.803703703703704,20,0.6185185185185185
11.0,4.965307149908936,3.585185185185185,21,0.5592592592592592
10.951851851851853,4.979651558432382,3.5592592592592593,23,0.5740740740740741
11.0,4.96006355637419,3.5185185185185186,24,0.5703703703703704
11.014814814814814,4.877663504865235,3.5925925925925926,20,0.6
11.07037037037037,5.05054855976152,3.7888888888888888,22,0.6111111111111112
11.044444444444444,5.166184971749426,3.7333333333333334,24,0.562962962962963
10.988888888888889,4.960425792172789,3.7222222222222223,23,0.6074074074074074
10.974074074074075,5.174579888311218,3.8925925925925924,22,0.5888888888888889
11.003703703703703,5.0333446854245,3.685185185185185,24,0.5666666666666667
11.011111111111111,5.071593997486467,3.662962962962963,24,0.5666666666666667
11.003703703703703,5.069405388203735,3.6925925925925926,23,0.5925925925925926
11.037037037037036,5.11925791469195,3.7111111111111112,27,0.5740740740740741
