mean_load,std_load,mad_from_rmax,max_load,pct_days_above
5.685185185185185,3.4318867434479907,4.314814814814815,10,0.0
5.685185185185185,3.362951848133602,4.314814814814815,10,0.0
5.692592592592592,3.562237499719227,4.307407407407408,10,0.0
5.703703703703703,3.4642605954547405,4.296296296296297,10,0.0
5.729629629629629,3.4248506672261088,4.270370370370371,10,0.0
5.677777777777778,3.4311966258152844,4.322222222222222,10,0.0
5.677777777777778,3.385386628882088,4.322222222222222,10,0.0
5.674074074074074,3.533860910009844,4.325925925925926,10,0.0
5.725925925925926,3.470383734670864,4.274074074074074,10,0.0
5.7,3.4440293683362846,4.3,10,0.0
5.7518518518518515,3.4124057915964094,4.2481481481481485,10,0.0
5.7,3.4256304876501518,4.3,10,0.0
5.696296296296296,3.575576120836615,4.303703703703704,10,0.0
5.685185185185185,3.478153133788755,4.314814814814815,10,0.0
5.7407407407407405,3.4608011255598075,4.2592592592592595,10,0.0
5.692592592592592,3.4659711595388862,4.307407407407408,10,0.0
5.696296296296296,3.456095469892615,4.303703703703704,10,0.0
5.703703703703703,3.3662971484715656,4.296296296296297,10,0.0
5.696296296296296,3.4442432420482665,4.303703703703704,10,0.0
5.681481481481481,3.468717024643774,4.318518518518519,10,0.0
5.7,3.463404002747204,4.3,10,0.0
5.677777777777778,3.5263040598026874,4.322222222222222,10,0.0
5.692592592592592,3.4809546532648463,4.307407407407408,10,0.0
5.696296296296296,3.505225147113448,4.303703703703704,10,0.0
5.67037037037037,3.427237804723002,4.32962962962963,10,0.0
5.703703703703703,3.324068081548105,4.296296296296297,10,0.0
5.655555555555556,3.497724521422052,4.344444444444444,10,0.0
5.718518518518518,3.4190627900214583,4.281481481481482,10,0.0
5.7,3.380844794450578,4.3,10,0.0
5.707407407407407,3.5884392985253952,4.292592592592593,10,0.0
5.677777777777778,3.5136307420282367,4.322222222222222,10,0.0
5.67037037037037,3.386866698486902,4.32962962962963,10,0.0
5.737037037037037,3.483540495708391,4.262962962962963,10,0.0
5.703703703703703,3.417806148831433,4.296296296296297,10,0.0
5.725925925925926,3.4316038922496634,4.274074074074074,10,0.0
5.659259259259259,3.4386021257736283,4.340740740740741,10,0.0
5.692592592592592,3.377976553424247,4.307407407407408,10,0.0
5.714814814814815,3.5682619662803283,4.285185185185185,10,0.0
5.677777777777778,3.426860152975975,4.322222222222222,10,0.0
5.674074074074074,3.534912711161837,4.325925925925926,10,0.0
5.711111111111111,3.3525591770967393,4.288888888888889,10,0.0
5.714814814814815,3.475373126308303,4.285185185185185,10,0.0
5.666666666666667,3.413291317895067,4.333333333333333,10,0.0
5.681481481481481,3.479417658090609,4.318518518518519,10,0.0
5.685185185185185,3.5206458202439603,4.314814814814815,10,0.0
5.696296296296296,3.474333022186685,4.303703703703704,10,0.0
5.677777777777778,3.5347276947573008,4.322222222222222,10,0.0
5.685185185185185,3.354096835060351,4.314814814814815,10,0.0
5.677777777777778,3.457101234664127,4.322222222222222,10,0.0
5.729629629629629,3.5148452894521904,4.270370370370371,10,0.0
5.707407407407407,3.4992751162174116,4.292592592592593,10,0.0
5.681481481481481,3.3884822448181144,4.318518518518519,10,0.0
5.666666666666667,3.4306729265006504,4.333333333333333,10,0.0
5.718518518518518,3.4439793959287037,4.281481481481482,10,0.0
5.67037037037037,3.405475016112169,4.32962962962963,10,0.0
5.685185185185185,3.4577861821639715,4.314814814814815,10,0.0
5.707407407407407,3.4175825632889394,4.292592592592593,10,0.0
5.7,3.423459412559521,4.3,10,0.0
5.696296296296296,3.5568125617769746,4.303703703703704,10,0.0
5.648148148148148,3.389012463805536,4.351851851851852,10,0.0
5.688888888888889,3.342787089636713,4.311111111111111,10,0.0
5.703703703703703,3.455665192016884,4.296296296296297,10,0.0
5.7,3.481603271237256,4.3,10,0.0
5.677777777777778,3.4495658186286002,4.322222222222222,10,0.0
5.718518518518518,3.5176704268589174,4.281481481481482,10,0.0
5.707407407407407,3.594649672030494,4.292592592592593,10,0.0
5.666666666666667,3.394725845892895,4.333333333333333,10,0.0
5.692592592592592,3.4097417759096635,4.307407407407408,10,0.0
5.688888888888889,3.583246158992648,4.311111111111111,10,0.0
5.651851851851852,3.423771086653862,4.348148148148148,10,0.0
5.729629629629629,3.4118005161416023,4.270370370370371,10,0.0
5.711111111111111,3.5128371415634203,4.288888888888889,10,0.0
5.685185185185185,3.375089557253601,4.314814814814815,10,0.0
5.7,3.483738111105053,4.3,10,0.0
5.733333333333333,3.4645308452509362,4.266666666666667,10,0.0
5.655555555555556,3.508336681411336,4.344444444444444,10,0.0
5.696296296296296,3.3810626649909787,4.303703703703704,10,0.0
5.685185185185185,3.4145113137969485,4.314814814814815,10,0.0
5.674074074074074,3.4009175005862384,4.325925925925926,10,0.0
5.707407407407407,3.551995713802917,4.292592592592593,10,0.0
5.688888888888889,3.5035121341096827,4.311111111111111,10,0.0
5.703703703703703,3.5101002942153827,4.296296296296297,10,0.0
5.737037037037037,3.603142798774833,4.262962962962963,10,0.0
5.7,3.4245451221556853,4.3,10,0.0
5.662962962962963,3.3795413503018588,4.337037037037037,10,0.0
5.725925925925926,3.4693123701434234,4.274074074074074,10,0.0
5.692592592592592,3.377976553424247,4.307407407407408,10,0.0
5.729629629629629,3.476561435703272,4.270370370370371,10,0.0
5.696296296296296,3.3445824230753525,4.303703703703704,10,0.0
5.718518518518518,3.51344068614316,4.281481481481482,10,0.0
5.67037037037037,3.4109287307936773,4.32962962962963,10,0.0
5.685185185185185,3.5532281467669273,4.314814814814815,10,0.0
5.696296296296296,3.3810626649909787,4.303703703703704,10,0.0
5.688888888888889,3.5457009241291786,4.311111111111111,10,0.0
5.696296296296296,3.3799629880159903,4.303703703703704,10,0.0
5.707407407407407,3.4349424572623177,4.292592592592593,10,0.0
5.681481481481481,3.564909216614655,4.318518518518519,10,0.0
5.711111111111111,3.339226512993772,4.288888888888889,10,0.0
5.692592592592592,3.5223583184231835,4.307407407407408,10,0.0
5.696296296296296,3.4625432217431977,4.303703703703704,10,0.0
5.714814814814815,3.4678774138369604,4.285185185185185,10,0.0
5.688888888888889,3.5394046643387638,4.311111111111111,10,0.0
5.692592592592592,3.4401333429164187,4.307407407407408,10,0.0
5.696296296296296,3.524263373846941,4.303703703703704,10,0.0
5.711111111111111,3.4184425825528586,4.288888888888889,10,0.0
5.729629629629629,3.5116709094205416,4.270370370370371,10,0.0
5.714814814814815,3.3755301060985183,4.285185185185185,10,0.0
5.681481481481481,3.5857044785456704,4.318518518518519,10,0.0
5.7407407407407405,3.464022122243128,4.2592592592592595,10,0.0
5.685185185185185,3.44378149807318,4.314814814814815,10,0.0
5.711111111111111,3.4562946544728788,4.288888888888889,10,0.0
5.722222222222222,3.462044149084563,4.277777777777778,10,0.0
5.714814814814815,3.53897089862873,4.285185185185185,10,0.0
5.685185185185185,3.434052490619486,4.314814814814815,10,0.0
5.685185185185185,3.4025142358894347,4.314814814814815,10,0.0
5.7,3.4975828084348106,4.3,10,0.0
5.681481481481481,3.4027145338009985,4.318518518518519,10,0.0
5.677777777777778,3.5786264870864666,4.322222222222222,10,0.0
5.674074074074074,3.3723776917195782,4.325925925925926,10,0.0
5.677777777777778,3.420345135015911,4.322222222222222,10,0.0
5.692592592592592,3.4905529356002396,4.307407407407408,10,0.0
5.688888888888889,3.358320226835544,4.311111111111111,10,0.0
5.696296296296296,3.449635666499398,4.303703703703704,10,0.0
5.677777777777778,3.4138176836497145,4.322222222222222,10,0.0
5.688888888888889,3.3693714826881176,4.311111111111111,10,0.0
5.696296296296296,3.579732444310425,4.303703703703704,10,0.0
5.718518518518518,3.4103534726192204,4.281481481481482,10,0.0
5.681481481481481,3.4472161104716355,4.318518518518519,10,0.0
5.688888888888889,3.4478950351601534,4.311111111111111,10,0.0
5.692592592592592,3.4713298316272,4.307407407407408,10,0.0
5.707407407407407,3.454368058123775,4.292592592592593,10,0.0
5.685185185185185,3.5185333738825655,4.314814814814815,10,0.0
5.7444444444444445,3.5074888901814036,4.2555555555555555,10,0.0
5.688888888888889,3.3891729351914828,4.311111111111111,10,0.0
5.7,3.419113126600333,4.3,10,0.0
5.707407407407407,3.4273583231167795,4.292592592592593,10,0.0
5.725925925925926,3.5097943248388606,4.274074074074074,10,0.0
5.688888888888889,3.381486148865469,4.311111111111111,10,0.0
5.688888888888889,3.4575850924631335,4.311111111111111,10,0.0
5.725925925925926,3.5288079005456785,4.274074074074074,10,0.0
5.677777777777778,3.406186513908784,4.322222222222222,10,0.0
5.7,3.4407896560599385,4.3,10,0.0
5.711111111111111,3.4894778993301077,4.288888888888889,10,0.0
5.711111111111111,3.4905430743870185,4.288888888888889,10,0.0
5.674074074074074,3.445442287943363,4.325925925925926,10,0.0
5.696296296296296,3.4977934076058674,4.303703703703704,10,0.0
